Arquivo,MinRGB,MaxRGB,Blur,BlockSize,C,OCR,Esperado,Sucesso
10-32-59_frame_005378.jpg,210,240,3,17,1,TO S252,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,17,1,10:31:53,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,17,1,TC:at:4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,17,1,WO:3T:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,17,1,TC:St:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,17,1,a i,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,17,1,WO:3T:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,17,2,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,17,2,{ASSitt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,17,2,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,17,2,TO S252,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,17,2,10:31:55,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,17,2,TO:St:4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,17,2,WO:37:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,17,2,TC:St:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,17,2,{Rss at,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,17,2,WO:3T:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,17,3,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,17,3,{ArSSitt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,17,3,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,17,3,TO S2158,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,17,3,10:31:53,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,17,3,TO:St:4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,17,3,WO:31:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,17,3,TO:St:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,17,3,{USS it,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,17,3,WO:31:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,17,4,70:34:°04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,17,4,GASStt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,17,4,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,17,4,TO S252,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,17,4,10:31:53,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,17,4,TO:31:41,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,17,4,WO:31°15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,17,4,TO:3t:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,17,4,FUSS at,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,17,4,WO:31:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,17,5,70:34:°04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,17,5,GASStt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,17,5,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,17,5,TO GZ152,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,17,5,10:37:51,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,17,5,TC31:4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,17,5,WO:3115,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,17,5,TC:31:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,17,5,FUSS at,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,17,5,WO:3T15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,19,-3,202B4803,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,19,-3,DOSS 23,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,19,-3,10-33: 03),10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,19,-3,VOCED,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,19,-3,TOSI E Sa,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,19,-3,2623140,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,19,-3,DGLSVS,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,19,-3,2ESBNAT,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,19,-3,16.98. 9°,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,19,-3,VOSS),10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,19,-2,2083003,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,19,-2,DOEGEL Ee,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,19,-2,10233203,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,19,-2,VOCELE,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,19,-2,1 OSE Sal,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,19,-2,2CN348,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,19,-2,POSES,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,19,-2,2esa1340,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,19,-2,10:28 92,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,19,-2,POSES,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,19,-1,20808,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,19,-1,DGEERS SE,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,19,-1,10-33-08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,19,-1,ites 225.,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,19,-1,1 Oi Sal],10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,19,-1,20248,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,19,-1,DOISVG,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,19,-1,[e340,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,19,-1,0GLER 02,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,19,-1,DOEISVG,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,19,0,034505,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,19,0,WORKERS?,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,19,0,10:33:03,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,19,0,(eee,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,19,0,1023157,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,19,0,Cs lel,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,19,0,TO. 3115,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,19,0,Ce Si,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,19,0,VARS VS,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,19,0,TO:3 Tat 5,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,19,1,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,19,1,GOSStt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,19,1,10:33:03,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,19,1,TOS 2:52,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,19,1,10:31:55,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,19,1,TE:31:4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,19,1,10:37:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,19,1,TE:31:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,19,1,A i,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,19,1,1O:37:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,19,2,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,19,2,GASStt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,19,2,10:33:03,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,19,2,TO S252,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,19,2,10:31:53,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,19,2,TO:SU:4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,19,2,1O:3T:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,19,2,Te:gt:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,19,2,a i,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,19,2,1O:3T:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,19,3,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,19,3,GASStt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,19,3,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,210,240,3,19,3,TO S252,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,19,3,10:31:53,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,19,3,TO:S1:41,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,19,3,10:37:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,19,3,TO:3U:4T,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,19,3,FUSS Tt,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,19,3,10:37:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,19,4,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,19,4,GASStt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,19,4,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,19,4,TH S252,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,19,4,10:31:53,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,19,4,TO:SU:41,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,19,4,WO:31:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,19,4,TO:SU:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,19,4,FUSS at,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,19,4,WO:37:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,3,19,5,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,3,19,5,GASStt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,3,19,5,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,3,19,5,TO S252,10:32:59,False
10-31-51_frame_003364.jpg,210,240,3,19,5,10:31:53,10:31:51,False
10-31-41_frame_003040.jpg,210,240,3,19,5,TO:3t:41,10:31:41,False
10-31-15_frame_002261.jpg,210,240,3,19,5,WO:31:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,3,19,5,TO:St:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,3,19,5,FUSS a7,10:33:11,False
10-31-15_frame_002260.jpg,210,240,3,19,5,WO:37:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,9,-3,20:8430%,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,9,-3,OES ees,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,9,-3,IO2SB°O8,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,9,-3,IG°S2288,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,9,-3,1@339269,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,9,-3,26289241,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,9,-3,10291398,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,9,-3,26289241,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,9,-3,18.33.97,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,9,-3,10291398,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,9,-2,20334309,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,9,-2,TOLSSs 22,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,9,-2,JO°SB308,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,9,-2,IOrS22E8,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,9,-2,1@:39389,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,9,-2,26289244,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,9,-2,10239518,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,9,-2,2289241,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,9,-2,1O:339%,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,9,-2,10231518,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,9,-1,2OsB4303,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,9,-1,POLBS33 2,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,9,-1,1O28S:308,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,9,-1,1@:82:48,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,9,-1,10387389,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,9,-1,26289242,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,9,-1,10:31:°98,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,9,-1,26289:49,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,9,-1,18:33:92,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,9,-1,10:31°98,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,9,0,20384°03,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,9,0,POSBBs? 2,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,9,0,1028308,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,9,0,1QBZEO,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,9,0,16389389,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,9,0,26289242,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,9,0,10289598,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,9,0,26289242,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,9,0,1QLHBi 92,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,9,0,10289598,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,9,1,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,9,1,FOSSrtt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,9,1,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,9,1,TO SZ15R,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,9,1,10:31:54,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,9,1,TO:S1:4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,9,1,TOi31:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,9,1,TO:S1:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,9,1,TOSS at,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,9,1,TOi31:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,9,2,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,9,2,FOSStt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,9,2,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,9,2,TO G2152,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,9,2,10:31:51,10:31:51,True
10-31-41_frame_003040.jpg,210,240,5,9,2,TO:St4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,9,2,TO:31:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,9,2,TOrSt4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,9,2,TOSS at,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,9,2,TO:31:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,9,3,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,9,3,POST,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,9,3,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,9,3,VOSA 42,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,9,3,10:31:54,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,9,3,TO:S144,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,9,3,TO:31°15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,9,3,TC:St4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,9,3,FUSS,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,9,3,TO:31°15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,9,4,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,9,4,GOSSTt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,9,4,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,210,240,5,9,4,TOS242,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,9,4,10:31:54,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,9,4,TC:31:4,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,9,4,TO:31:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,9,4,TCS 1:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,9,4,FUSS,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,9,4,TO:31:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,9,5,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,9,5,1:33:77,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,9,5,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,210,240,5,9,5,TS242,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,9,5,10:31:54,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,9,5,TO:R 1144,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,9,5,PO:34:15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,9,5,TO:R 1147,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,9,5,GOSS,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,9,5,PO:34:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,11,-3,20334208,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,11,-3,PQ°SSs 22,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,11,-3,HORS SEG},10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,11,-3,I@2B2ES,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,11,-3,1@381°89,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,11,-3,26239244,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,11,-3,10:39°98,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,11,-3,2€239247,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,11,-3,14.33. 9 3,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,11,-3,10:39°96,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,11,-2,20384303,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,11,-2,POLSSs322,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,11,-2,1028S:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,11,-2,I@sB22E9,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,11,-2,10381389,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,11,-2,26339249,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,11,-2,10:39:°98,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,11,-2,26339249,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,11,-2,18:33:92,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,11,-2,10239598,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,11,-1,20:84:03,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,11,-1,TP@LBSBs2 2,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,11,-1,10283308,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,11,-1,1@3BZ288,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,11,-1,10889389,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,11,-1,26239242,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,11,-1,10887598,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,11,-1,2623924,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,11,-1,1@.B3; 92,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,11,-1,10887598,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,11,0,9 O2A009,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,11,0,DOeBSsS S,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,11,0,"0-33"" 3)",10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,11,0,TGR,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,11,0,16881289,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,11,0,2C2B1242,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,11,0,10837398,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,11,0,2EeBI240,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,11,0,1OQLBBsIS,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,11,0,10837398,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,11,1,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,11,1,TOISSite,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,11,1,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,11,1,TO GZ158,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,11,1,16:31:54,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,11,1,TO:S1:4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,11,1,103115,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,11,1,TO:St4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,11,1,POSSE,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,11,1,103114,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,11,2,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,11,2,FOSSitt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,11,2,40:33:03,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,11,2,TO G2152,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,11,2,10:31:54,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,11,2,TO:S1:4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,11,2,TOi31T15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,11,2,TO:S1:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,11,2,TOS Gt,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,11,2,TOi31T15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,11,3,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,11,3,FOSStt,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,11,3,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,11,3,TO G2Z158,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,11,3,16:31:51,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,11,3,TO:S14t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,11,3,WO:31T15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,11,3,TOiS1i4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,11,3,TOSS at,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,11,3,TO:3115,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,11,4,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,11,4,TASS,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,11,4,40:33:08,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,11,4,TO G2158,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,11,4,10:31:51,10:31:51,True
10-31-41_frame_003040.jpg,210,240,5,11,4,TC:S1:4t,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,11,4,TO:31°15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,11,4,TC:S1:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,11,4,FUSS it,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,11,4,TO:31:15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,11,5,70:34:04,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,11,5,TASS,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,11,5,40:33:03,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,11,5,TOSZE2,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,11,5,10:41:54,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,11,5,TC:31:47,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,11,5,TO:31°15,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,11,5,TC:S1:4t,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,11,5,FUSS,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,11,5,TO:31°15,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,13,-3,20:34:02,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,13,-3,1@°S3°22,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,13,-3,1O2BS3OS,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,13,-3,IGB2EO,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,13,-3,1@281389,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,13,-3,26339249,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,13,-3,1831298,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,13,-3,26389249,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,13,-3,18.88. q a,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,13,-3,1881298,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,13,-2,2 O234:03,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,13,-2,1@Q°BSs 22,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,13,-2,IOSDBOB,10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,13,-2,IQEBAEOQ,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,13,-2,10831289,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,13,-2,26380241,10:31:41,False
10-31-15_frame_002261.jpg,210,240,5,13,-2,1021298,10:31:15,False
10-31-41_frame_003039.jpg,210,240,5,13,-2,26380241,10:31:41,False
10-33-11_frame_005667.jpg,210,240,5,13,-2,10.83; 02,10:33:11,False
10-31-15_frame_002260.jpg,210,240,5,13,-2,1021298,10:31:15,False
10-34-01_frame_006876.jpg,210,240,5,13,-1,20:94203,10:34:01,False
10-33-11_frame_005657.jpg,210,240,5,13,-1,1OLBSss 2,10:33:11,False
10-33-08_frame_005567.jpg,210,240,5,13,-1,10-33-03),10:33:08,False
10-32-59_frame_005378.jpg,210,240,5,13,-1,1@EBAeGO,10:32:59,False
10-31-51_frame_003364.jpg,210,240,5,13,-1,10831289,10:31:51,False
10-31-41_frame_003040.jpg,210,240,5,13,-1,26331249,10:31:41,False
