Frame,Timestamp,RawText
frame_000058.png,10:34:01,"10:34:01
"
frame_000062.png,10:34:02,"10:34:02
"
frame_000063.png,10:34:02,"10:34:02
"
frame_000064.png,10:34:02,"10:34:02
"
frame_000065.png,10:34:02,"10:34:02
"
frame_000070.png,10:34:02,"10:34:02
"
frame_000067.png,10:34:02,"10:34:02
"
frame_000068.png,10:34:02,"10:34:02
"
frame_000069.png,10:34:02,"10:34:02
"
frame_000071.png,10:34:02,"10:34:02
"
frame_000066.png,10:34:02,"10:34:02
"
frame_000072.png,10:34:02,"10:34:02
"
frame_000073.png,10:34:02,"10:34:02
"
frame_000076.png,10:34:02,"10:34:02
"
frame_000074.png,10:34:02,"10:34:02
"
frame_000077.png,10:34:02,"10:34:02
"
frame_000075.png,10:34:02,"10:34:02
"
frame_000078.png,10:34:02,"10:34:02
"
frame_000079.png,10:34:02,"10:34:02
"
frame_000082.png,10:34:02,"10:34:02
"
frame_000081.png,10:34:02,"10:34:02
"
frame_000080.png,10:34:02,"10:34:02
"
frame_000083.png,10:34:02,"10:34:02
"
frame_000084.png,10:34:02,"10:34:02
"
frame_000086.png,10:34:03,"10:34:03
"
frame_000087.png,10:34:03,"10:34:03
"
frame_000085.png,10:34:02,"10:34:02
"
frame_000090.png,10:34:03,"10:34:03
"
frame_000089.png,10:34:03,"10:34:03
"
frame_000088.png,10:34:03,"10:34:03
"
frame_000092.png,10:34:03,"10:34:03
"
frame_000093.png,10:34:03,"10:34:03
"
frame_000091.png,10:34:03,"10:34:03
"
frame_000094.png,10:34:03,"10:34:03
"
frame_000095.png,10:34:03,"10:34:03
"
frame_000096.png,10:34:03,"10:34:03
"
frame_000097.png,10:34:03,"10:34:03
"
frame_000099.png,10:34:03,"10:34:03
"
frame_000098.png,10:34:03,"10:34:03
"
frame_000100.png,10:34:03,"10:34:03
"
frame_000101.png,10:34:03,"10:34:03
"
frame_000102.png,10:34:03,"10:34:03
"
frame_000103.png,10:34:03,"10:34:03
"
frame_000105.png,10:34:03,"10:34:03
"
frame_000108.png,10:34:03,"10:34:03
"
frame_000104.png,10:34:03,"10:34:03
"
frame_000106.png,10:34:03,"10:34:03
"
frame_000107.png,10:34:03,"10:34:03
"
frame_000109.png,10:34:03,"10:34:03
"
frame_000110.png,10:34:04,"10:34:04
"
frame_000111.png,10:34:04,"10:34:04
"
frame_000112.png,10:34:04,"10:34:04
"
frame_000115.png,10:34:04,"10:34:04
"
frame_000113.png,10:34:04,"10:34:04
"
frame_000116.png,10:34:04,"10:34:04
"
frame_000114.png,10:34:04,"10:34:04
"
frame_000117.png,10:34:04,"10:34:04
"
frame_000120.png,10:34:04,"10:34:04
"
frame_000118.png,10:34:04,"10:34:04
"
frame_000119.png,10:34:04,"10:34:04
"
frame_000121.png,10:34:04,"10:34:04
"
frame_000122.png,10:34:04,"10:34:04
"
frame_000125.png,10:34:04,"10:34:04
"
frame_000124.png,10:34:04,"10:34:04
"
frame_000123.png,10:34:04,"10:34:04
"
frame_000126.png,10:34:04,"10:34:04
"
frame_000128.png,10:34:04,"10:34:04
"
frame_000127.png,10:34:04,"10:34:04
"
frame_000130.png,10:34:04,"10:34:04
"
frame_000129.png,10:34:04,"10:34:04
"
frame_000131.png,10:34:04,"10:34:04
"
frame_000132.png,10:34:04,"10:34:04
"
frame_000133.png,10:34:04,"10:34:04
"
frame_000134.png,10:34:04,"10:34:04
"
frame_000135.png,10:34:04,"10:34:04
"
frame_000136.png,10:34:05,"10:34:05
"
frame_000137.png,10:34:05,"10:34:05
"
frame_000140.png,10:34:05,"10:34:05
"
frame_000139.png,10:34:05,"10:34:05
"
frame_000138.png,10:34:05,"10:34:05
"
frame_000141.png,10:34:05,"10:34:05
"
frame_000142.png,10:34:05,"10:34:05
"
frame_000144.png,10:34:05,"10:34:05
"
frame_000143.png,10:34:05,"10:34:05
"
frame_000145.png,10:34:05,"10:34:05
"
frame_000147.png,10:34:05,"10:34:05
"
frame_000146.png,10:34:05,"10:34:05
"
frame_000148.png,10:34:05,"10:34:05
"
frame_000152.png,10:34:05,"10:34:05
"
frame_000149.png,10:34:05,"10:34:05
"
frame_000150.png,10:34:05,"10:34:05
"
frame_000151.png,10:34:05,"10:34:05
"
frame_000155.png,10:34:05,"10:34:05
"
frame_000154.png,10:34:05,"10:34:05
"
frame_000153.png,10:34:05,"10:34:05
"
frame_000156.png,10:34:05,"10:34:05
"
frame_000157.png,10:34:05,"10:34:05
"
frame_000158.png,10:34:05,"10:34:05
"
frame_000159.png,10:34:05,"10:34:05
"
frame_000160.png,10:34:06,"10:34:06
"
frame_000162.png,10:34:06,"10:34:06
"
frame_000161.png,10:34:06,"10:34:06
"
frame_000163.png,10:34:06,"10:34:06
"
frame_000164.png,10:34:06,"10:34:06
"
frame_000165.png,10:34:06,"10:34:06
"
frame_000166.png,10:34:06,"10:34:06
"
frame_000167.png,10:34:06,"10:34:06
"
frame_000169.png,10:34:06,"10:34:06
"
frame_000168.png,10:34:06,"10:34:06
"
frame_000171.png,10:34:06,"10:34:06
"
frame_000170.png,10:34:06,"10:34:06
"
frame_000172.png,10:34:06,"10:34:06
"
frame_000174.png,10:34:06,"10:34:06
"
frame_000176.png,10:34:06,"10:34:06
"
frame_000173.png,10:34:06,"10:34:06
"
frame_000177.png,10:34:06,"10:34:06
"
frame_000175.png,10:34:06,"10:34:06
"
frame_000178.png,10:34:06,"10:34:06
"
frame_000179.png,10:34:06,"10:34:06
"
frame_000181.png,10:34:06,"10:34:06
"
frame_000182.png,10:34:06,"10:34:06
"
frame_000180.png,10:34:06,"10:34:06
"
frame_000183.png,10:34:06,"10:34:06
"
frame_000184.png,10:34:06,"10:34:06
"
frame_000187.png,10:34:07,"10:34:07
"
frame_000185.png,10:34:06,"10:34:06
"
frame_000188.png,10:34:07,"10:34:07
"
frame_000186.png,10:34:07,"10:34:07
"
frame_000190.png,10:34:07,"10:34:07
"
frame_000189.png,10:34:07,"10:34:07
"
frame_000191.png,10:34:07,"10:34:07
"
frame_000192.png,10:34:07,"10:34:07
"
frame_000193.png,10:34:07,"10:34:07
"
frame_000194.png,10:34:07,"10:34:07
"
frame_000195.png,10:34:07,"10:34:07
"
frame_000196.png,10:34:07,"10:34:07
"
frame_000198.png,10:34:07,"10:34:07
"
frame_000201.png,10:34:07,"10:34:07
"
frame_000197.png,10:34:07,"10:34:07
"
frame_000206.png,10:34:07,"10:34:07
"
frame_000199.png,10:34:07,"10:34:07
"
frame_000207.png,10:34:07,"10:34:07
"
frame_000210.png,10:34:08,"10:34:08
"
frame_000211.png,10:34:08,"10:34:08
"
frame_000204.png,10:34:07,"10:34:07
"
frame_000200.png,10:34:07,"10:34:07
"
frame_000205.png,10:34:07,"10:34:07
"
frame_000208.png,10:34:07,"10:34:07
"
frame_000212.png,10:34:08,"10:34:08
"
frame_000202.png,10:34:07,"10:34:07
"
frame_000203.png,10:34:07,"10:34:07
"
frame_000213.png,10:34:08,"10:34:08
"
frame_000209.png,10:34:07,"10:34:07
"
frame_000215.png,10:34:08,"10:34:08
"
frame_000214.png,10:34:08,"10:34:08
"
frame_000218.png,10:34:08,"10:34:08
"
frame_000216.png,10:34:08,"10:34:08
"
frame_000217.png,10:34:08,"10:34:08
"
frame_000220.png,10:34:08,"10:34:08
"
frame_000221.png,10:34:08,"10:34:08
"
frame_000219.png,10:34:08,"10:34:08
"
frame_000224.png,10:34:08,"10:34:08
"
frame_000227.png,10:34:08,"10:34:08
"
frame_000222.png,10:34:08,"10:34:08
"
frame_000226.png,10:34:08,"10:34:08
"
frame_000223.png,10:34:08,"10:34:08
"
frame_000225.png,10:34:08,"10:34:08
"
frame_000228.png,10:34:08,"10:34:08
"
frame_000229.png,10:34:08,"10:34:08
"
frame_000230.png,10:34:08,"10:34:08
"
frame_000232.png,10:34:08,"10:34:08
"
frame_000231.png,10:34:08,"10:34:08
"
frame_000234.png,10:34:08,"10:34:08
"
frame_000233.png,10:34:08,"10:34:08
"
frame_000236.png,10:34:09,"10:34:09
"
frame_000237.png,10:34:09,"10:34:09
"
frame_000238.png,10:34:09,"10:34:09
"
frame_000235.png,10:34:08,"10:34:08
"
frame_000241.png,10:34:09,"10:34:09
"
frame_000244.png,10:34:09,"10:34:09
"
frame_000239.png,10:34:09,"10:34:09
"
frame_000242.png,10:34:09,"10:34:09
"
frame_000240.png,10:34:09,"10:34:09
"
frame_000243.png,10:34:09,"10:34:09
"
frame_000245.png,10:34:09,"10:34:09
"
frame_000246.png,10:34:09,"10:34:09
"
frame_000248.png,10:34:09,"10:34:09
"
frame_000247.png,10:34:09,"10:34:09
"
frame_000252.png,10:34:09,"10:34:09
"
frame_000249.png,10:34:09,"10:34:09
"
frame_000250.png,10:34:09,"10:34:09
"
frame_000251.png,10:34:09,"10:34:09
"
frame_000253.png,10:34:09,"10:34:09
"
frame_000254.png,10:34:09,"10:34:09
"
frame_000255.png,10:34:09,"10:34:09
"
frame_000256.png,10:34:09,"10:34:09
"
frame_000257.png,10:34:09,"10:34:09
"
frame_000259.png,10:34:09,"10:34:09
"
frame_000258.png,10:34:09,"10:34:09
"
frame_000260.png,10:34:10,"10:34:10
"
frame_000262.png,10:34:10,"10:34:10
"
frame_000261.png,10:34:10,"10:34:10
"
frame_000266.png,10:34:10,"10:34:10
"
frame_000265.png,10:34:10,"10:34:10
"
frame_000263.png,10:34:10,"10:34:10
"
frame_000264.png,10:34:10,"10:34:10
"
frame_000269.png,10:34:10,"10:34:10
"
frame_000267.png,10:34:10,"10:34:10
"
frame_000270.png,10:34:10,"10:34:10
"
frame_000268.png,10:34:10,"10:34:10
"
frame_000271.png,10:34:10,"10:34:10
"
frame_000272.png,10:34:10,"10:34:10
"
frame_000273.png,10:34:10,"10:34:10
"
frame_000274.png,10:34:10,"10:34:10
"
frame_000275.png,10:34:10,"10:34:10
"
frame_000276.png,10:34:10,"10:34:10
"
frame_000277.png,10:34:10,"10:34:10
"
frame_000278.png,10:34:10,"10:34:10
"
frame_000280.png,10:34:10,"10:34:10
"
frame_000279.png,10:34:10,"10:34:10
"
frame_000281.png,10:34:10,"10:34:10
"
frame_000283.png,10:34:10,"10:34:10
"
frame_000284.png,10:34:10,"10:34:10
"
frame_000282.png,10:34:10,"10:34:10
"
frame_000285.png,10:34:10,"10:34:10
"
frame_000286.png,10:34:11,"10:34:11
"
frame_000291.png,10:34:11,"10:34:11
"
frame_000288.png,10:34:14,"10:34:14
"
frame_000289.png,10:34:14,"10:34:14
"
frame_000292.png,10:34:11,"10:34:11
"
frame_000290.png,10:34:14,"10:34:14
"
frame_000287.png,10:34:14,"10:34:14
"
frame_000293.png,10:34:11,"10:34:11
"
frame_000295.png,10:34:11,"10:34:11
"
frame_000294.png,10:34:11,"10:34:11
"
frame_000297.png,10:34:14,"10:34:14
"
frame_000301.png,10:34:11,"10:34:11
"
frame_000302.png,10:34:11,"10:34:11
"
frame_000296.png,10:34:14,"10:34:14
"
frame_000298.png,10:34:11,"10:34:11
"
frame_000299.png,10:34:11,"10:34:11
"
frame_000300.png,10:34:11,"10:34:11
"
frame_000304.png,10:34:11,"10:34:11
"
frame_000305.png,10:34:11,"10:34:11
"
frame_000306.png,10:34:11,"10:34:11
"
frame_000303.png,10:34:11,"10:34:11
"
frame_000307.png,10:34:14,"10:34:14
"
frame_000309.png,10:34:11,"10:34:11
"
frame_000308.png,10:34:11,"10:34:11
"
frame_000310.png,10:34:14,"10:34:14
"
frame_000311.png,10:34:12,"10:34:12
"
frame_000312.png,10:34:12,"10:34:12
"
frame_000314.png,10:34:12,"10:34:12
"
frame_000313.png,10:34:12,"10:34:12
"
frame_000315.png,10:34:12,"10:34:12
"
frame_000317.png,10:34:12,"10:34:12
"
frame_000318.png,10:34:12,"10:34:12
"
frame_000316.png,10:34:12,"10:34:12
"
frame_000323.png,10:34:12,"10:34:12
"
frame_000322.png,10:34:12,"10:34:12
"
frame_000319.png,10:34:12,"10:34:12
"
frame_000321.png,10:34:12,"10:34:12
"
frame_000320.png,10:34:12,"10:34:12
"
frame_000324.png,10:34:12,"10:34:12
"
frame_000325.png,10:34:12,"10:34:12
"
frame_000327.png,10:34:12,"10:34:12
"
frame_000326.png,10:34:12,"10:34:12
"
frame_000328.png,10:34:12,"10:34:12
"
frame_000329.png,10:34:12,"10:34:12
"
frame_000330.png,10:34:12,"10:34:12
"
frame_000332.png,10:34:12,"10:34:12
"
frame_000335.png,10:34:13,"10:34:13
"
frame_000331.png,10:34:12,"10:34:12
"
frame_000339.png,10:34:13,"10:34:13
"
frame_000333.png,10:34:12,"10:34:12
"
frame_000334.png,10:34:12,"10:34:12
"
frame_000341.png,10:34:13,"10:34:13
"
frame_000337.png,10:34:13,"10:34:13
"
frame_000336.png,10:34:13,"10:34:13
"
frame_000338.png,10:34:13,"10:34:13
"
frame_000340.png,10:34:13,"10:34:13
"
frame_000343.png,10:34:13,"10:34:13
"
frame_000342.png,10:34:13,"10:34:13
"
frame_000345.png,10:34:13,"10:34:13
"
frame_000344.png,10:34:13,"10:34:13
"
frame_000346.png,10:34:13,"10:34:13
"
frame_000347.png,10:34:13,"10:34:13
"
frame_000350.png,10:34:13,"10:34:13
"
frame_000348.png,10:34:13,"10:34:13
"
frame_000349.png,10:34:13,"10:34:13
"
frame_000353.png,10:34:13,"10:34:13
"
frame_000351.png,10:34:13,"10:34:13
"
frame_000355.png,10:34:13,"10:34:13
"
frame_000352.png,10:34:13,"10:34:13
"
frame_000354.png,10:34:13,"10:34:13
"
frame_000356.png,10:34:13,"10:34:13
"
frame_000359.png,10:34:13,"10:34:13
"
frame_000358.png,10:34:13,"10:34:13
"
frame_000357.png,10:34:13,"10:34:13
"
frame_000360.png,10:34:13,"10:34:13
"
frame_000361.png,10:34:14,"10:34:14
"
frame_000363.png,10:34:14,"10:34:14
"
frame_000362.png,10:34:14,"10:34:14
"
frame_000365.png,10:34:14,"10:34:14
"
frame_000364.png,10:34:14,"10:34:14
"
frame_000369.png,10:34:14,"10:34:14
"
frame_000366.png,10:34:14,"10:34:14
"
frame_000367.png,10:34:14,"10:34:14
"
frame_000368.png,10:34:14,"10:34:14
"
frame_000370.png,10:34:14,"10:34:14
"
frame_000371.png,10:34:14,"10:34:14
"
frame_000372.png,10:34:14,"10:34:14
"
frame_000373.png,10:34:14,"10:34:14
"
frame_000375.png,10:34:14,"10:34:14
"
frame_000374.png,10:34:14,"10:34:14
"
frame_000378.png,10:34:14,"10:34:14
"
frame_000377.png,10:34:14,"10:34:14
"
frame_000376.png,10:34:14,"10:34:14
"
frame_000379.png,10:34:14,"10:34:14
"
frame_000380.png,10:34:14,"10:34:14
"
frame_000381.png,10:34:14,"10:34:14
"
frame_000383.png,10:34:14,"10:34:14
"
frame_000382.png,10:34:14,"10:34:14
"
frame_000384.png,10:34:14,"10:34:14
"
frame_000387.png,10:34:15,"10:34:15
"
frame_000385.png,10:34:14,"10:34:14
"
frame_000388.png,10:34:15,"10:34:15
"
frame_000390.png,10:34:15,"10:34:15
"
frame_000389.png,10:34:15,"10:34:15
"
frame_000386.png,10:34:15,"10:34:15
"
frame_000392.png,10:34:15,"10:34:15
"
frame_000391.png,10:34:15,"10:34:15
"
frame_000393.png,10:34:15,"10:34:15
"
frame_000394.png,10:34:15,"10:34:15
"
frame_000395.png,10:34:15,"10:34:15
"
frame_000396.png,10:34:15,"10:34:15
"
frame_000398.png,10:34:15,"10:34:15
"
frame_000397.png,10:34:15,"10:34:15
"
frame_000400.png,10:34:15,"10:34:15
"
frame_000402.png,10:34:15,"10:34:15
"
frame_000401.png,10:34:15,"10:34:15
"
frame_000405.png,10:34:15,"10:34:15
"
frame_000399.png,10:34:15,"10:34:15
"
frame_000406.png,10:34:15,"10:34:15
"
frame_000408.png,10:34:15,"10:34:15
"
frame_000403.png,10:34:15,"10:34:15
"
frame_000409.png,10:34:15,"10:34:15
"
frame_000404.png,10:34:15,"10:34:15
"
frame_000407.png,10:34:15,"10:34:15
"
frame_000410.png,10:34:15,"10:34:15
"
frame_000411.png,10:34:16,"10:34:16
"
frame_000412.png,10:34:16,"10:34:16
"
frame_000413.png,10:34:16,"10:34:16
"
frame_000414.png,10:34:16,"10:34:16
"
frame_000415.png,10:34:16,"10:34:16
"
frame_000417.png,10:34:16,"10:34:16
"
frame_000420.png,10:34:16,"10:34:16
"
frame_000419.png,10:34:16,"10:34:16
"
frame_000418.png,10:34:16,"10:34:16
"
frame_000416.png,10:34:16,"10:34:16
"
frame_000421.png,10:34:16,"10:34:16
"
frame_000424.png,10:34:16,"10:34:16
"
frame_000423.png,10:34:16,"10:34:16
"
frame_000425.png,10:34:16,"10:34:16
"
frame_000422.png,10:34:16,"10:34:16
"
frame_000429.png,10:34:16,"10:34:16
"
frame_000427.png,10:34:16,"10:34:16
"
frame_000428.png,10:34:16,"10:34:16
"
frame_000426.png,10:34:16,"10:34:16
"
frame_000430.png,10:34:16,"10:34:16
"
frame_000431.png,10:34:16,"10:34:16
"
frame_000432.png,10:34:16,"10:34:16
"
frame_000433.png,10:34:16,"10:34:16
"
frame_000441.png,10:34:17,"10:34:17
"
frame_000439.png,10:34:17,"10:34:17
"
frame_000435.png,10:34:16,"10:34:16
"
frame_000434.png,10:34:16,"10:34:16
"
frame_000437.png,10:34:17,"10:34:17
"
frame_000442.png,10:34:17,"10:34:17
"
frame_000438.png,10:34:17,"10:34:17
"
frame_000443.png,10:34:17,"10:34:17
"
frame_000445.png,10:34:17,"10:34:17
"
frame_000440.png,10:34:17,"10:34:17
"
frame_000436.png,10:34:17,"10:34:17
"
frame_000444.png,10:34:17,"10:34:17
"
frame_000446.png,10:34:17,"10:34:17
"
frame_000447.png,10:34:17,"10:34:17
"
frame_000448.png,10:34:17,"10:34:17
"
frame_000449.png,10:34:17,"10:34:17
"
frame_000451.png,10:34:17,"10:34:17
"
frame_000452.png,10:34:17,"10:34:17
"
frame_000457.png,10:34:17,"10:34:17
"
frame_000459.png,10:34:17,"10:34:17
"
frame_000454.png,10:34:17,"10:34:17
"
frame_000455.png,10:34:17,"10:34:17
"
frame_000450.png,10:34:17,"10:34:17
"
frame_000453.png,10:34:17,"10:34:17
"
frame_000456.png,10:34:17,"10:34:17
"
frame_000460.png,10:34:18,"10:34:18
"
frame_000458.png,10:34:17,"10:34:17
"
frame_000461.png,10:34:18,"10:34:18
"
frame_000463.png,10:34:18,"10:34:18
"
frame_000464.png,10:34:18,"10:34:18
"
frame_000462.png,10:34:18,"10:34:18
"
frame_000467.png,10:34:18,"10:34:18
"
frame_000472.png,10:34:18,"10:34:18
"
frame_000468.png,10:34:18,"10:34:18
"
frame_000465.png,10:34:18,"10:34:18
"
frame_000473.png,10:34:18,"10:34:18
"
frame_000476.png,10:34:18,"10:34:18
"
frame_000470.png,10:34:18,"10:34:18
"
frame_000475.png,10:34:18,"10:34:18
"
frame_000469.png,10:34:18,"10:34:18
"
frame_000477.png,10:34:18,"10:34:18
"
frame_000471.png,10:34:18,"10:34:18
"
frame_000474.png,10:34:18,"10:34:18
"
frame_000466.png,10:34:18,"10:34:18
"
frame_000478.png,10:34:18,"10:34:18
"
frame_000479.png,10:34:43,"10:34:43
"
frame_000481.png,10:34:18,"10:34:18
"
frame_000483.png,10:34:18,"10:34:18
"
frame_000484.png,10:34:18,"10:34:18
"
frame_000487.png,10:34:19,"10:34:19
"
frame_000493.png,10:34:19,"10:34:19
"
frame_000485.png,10:34:18,"10:34:18
"
frame_000488.png,10:34:19,"10:34:19
"
frame_000489.png,10:34:19,"10:34:19
"
frame_000491.png,10:34:19,"10:34:19
"
frame_000490.png,10:34:19,"10:34:19
"
frame_000486.png,10:34:19,"10:34:19
"
frame_000495.png,10:34:19,"10:34:19
"
frame_000494.png,10:34:19,"10:34:19
"
frame_000492.png,10:34:19,"10:34:19
"
frame_000496.png,10:34:19,"10:34:19
"
frame_000501.png,10:34:19,"10:34:19
"
frame_000499.png,10:34:19,"10:34:19
"
frame_000497.png,10:34:19,"10:34:19
"
frame_000498.png,10:34:19,"10:34:19
"
frame_000504.png,10:34:19,"10:34:19
"
frame_000502.png,10:34:19,"10:34:19
"
frame_000500.png,10:34:19,"10:34:19
"
frame_000505.png,10:34:19,"10:34:19
"
frame_000506.png,10:34:19,"10:34:19
"
frame_000507.png,10:34:19,"10:34:19
"
frame_000503.png,10:34:19,"10:34:19
"
frame_000508.png,10:34:19,"10:34:19
"
frame_000509.png,10:34:19,"10:34:19
"
frame_000511.png,10:34:20,"10:34:20
"
frame_000514.png,10:34:20,"10:34:20
"
frame_000510.png,10:34:20,"10:34:20
"
frame_000512.png,10:34:20,"10:34:20
"
frame_000513.png,10:34:20,"10:34:20
"
frame_000520.png,10:34:20,"10:34:20
"
frame_000515.png,10:34:20,"10:34:20
"
frame_000518.png,10:34:20,"10:34:20
"
frame_000516.png,10:34:20,"10:34:20
"
frame_000517.png,10:34:20,"10:34:20
"
frame_000519.png,10:34:20,"10:34:20
"
frame_000521.png,10:34:20,"10:34:20
"
frame_000522.png,10:34:20,"10:34:20
"
frame_000523.png,10:34:20,"10:34:20
"
frame_000524.png,10:34:20,"10:34:20
"
frame_000525.png,10:34:20,"10:34:20
"
frame_000527.png,10:34:20,"10:34:20
"
frame_000528.png,10:34:20,"10:34:20
"
frame_000529.png,10:34:20,"10:34:20
"
frame_000526.png,10:34:20,"10:34:20
"
frame_000530.png,10:34:20,"10:34:20
"
frame_000531.png,10:34:20,"10:34:20
"
frame_000532.png,10:34:20,"10:34:20
"
frame_000535.png,10:34:21,"10:34:21
"
frame_000533.png,10:34:20,"10:34:20
"
frame_000536.png,10:34:21,"10:34:21
"
frame_000534.png,10:34:20,"10:34:20
"
frame_000537.png,10:34:24,"10:34:24
"
frame_000538.png,10:34:21,"10:34:21
"
frame_000539.png,10:34:21,"10:34:21
"
frame_000541.png,10:34:21,"10:34:21
"
frame_000540.png,10:34:21,"10:34:21
"
frame_000542.png,10:34:21,"10:34:21
"
frame_000545.png,10:34:21,"10:34:21
"
frame_000544.png,10:34:21,"10:34:21
"
frame_000548.png,10:34:21,"10:34:21
"
frame_000551.png,10:34:24,"10:34:24
"
frame_000549.png,10:34:21,"10:34:21
"
frame_000546.png,10:34:21,"10:34:21
"
frame_000547.png,10:34:21,"10:34:21
"
frame_000550.png,10:34:21,"10:34:21
"
frame_000553.png,10:34:24,"10:34:24
"
frame_000552.png,10:34:24,"10:34:24
"
frame_000554.png,10:34:24,"10:34:24
"
frame_000555.png,10:34:24,"10:34:24
"
frame_000558.png,10:34:24,"10:34:24
"
frame_000557.png,10:34:21,"10:34:21
"
frame_000556.png,10:34:21,"10:34:21
"
frame_000559.png,10:34:24,"10:34:24
"
frame_000560.png,10:34:24,"10:34:24
"
frame_000562.png,10:34:22,"10:34:22
"
frame_000563.png,10:34:22,"10:34:22
"
frame_000561.png,10:34:22,"10:34:22
"
frame_000565.png,10:34:22,"10:34:22
"
frame_000564.png,10:34:22,"10:34:22
"
frame_000566.png,10:34:22,"10:34:22
"
frame_000568.png,10:34:22,"10:34:22
"
frame_000567.png,10:34:22,"10:34:22
"
frame_000571.png,10:34:22,"10:34:22
"
frame_000570.png,10:34:22,"10:34:22
"
frame_000569.png,10:34:22,"10:34:22
"
frame_000574.png,10:34:22,"10:34:22
"
frame_000573.png,10:34:22,"10:34:22
"
frame_000572.png,10:34:22,"10:34:22
"
frame_000576.png,10:34:22,"10:34:22
"
frame_000577.png,10:34:22,"10:34:22
"
frame_000575.png,10:34:22,"10:34:22
"
frame_000578.png,10:34:22,"10:34:22
"
frame_000579.png,10:34:22,"10:34:22
"
frame_000580.png,10:34:22,"10:34:22
"
frame_000581.png,10:34:22,"10:34:22
"
frame_000582.png,10:34:22,"10:34:22
"
frame_000584.png,10:34:22,"10:34:22
"
frame_000583.png,10:34:22,"10:34:22
"
frame_000587.png,10:34:23,"10:34:23
"
frame_000586.png,10:34:23,"10:34:23
"
frame_000590.png,10:34:23,"10:34:23
"
frame_000591.png,10:34:23,"10:34:23
"
frame_000592.png,10:34:23,"10:34:23
"
frame_000588.png,10:34:23,"10:34:23
"
frame_000589.png,10:34:23,"10:34:23
"
frame_000585.png,10:34:23,"10:34:23
"
frame_000593.png,10:34:23,"10:34:23
"
frame_000594.png,10:34:23,"10:34:23
"
frame_000595.png,10:34:23,"10:34:23
"
frame_000596.png,10:34:23,"10:34:23
"
frame_000600.png,10:34:23,"10:34:23
"
frame_000599.png,10:34:23,"10:34:23
"
frame_000598.png,10:34:23,"10:34:23
"
frame_000597.png,10:34:23,"10:34:23
"
frame_000602.png,10:34:23,"10:34:23
"
frame_000601.png,10:34:23,"10:34:23
"
frame_000604.png,10:34:23,"10:34:23
"
frame_000603.png,10:34:23,"10:34:23
"
frame_000606.png,10:34:23,"10:34:23
"
frame_000605.png,10:34:23,"10:34:23
"
frame_000607.png,10:34:23,"10:34:23
"
frame_000608.png,10:34:23,"10:34:23
"
frame_000609.png,10:34:25,"10:34:25
"
frame_000616.png,10:34:34,"10:34:34
"
